date,serial_number,model,failure,smart_7_raw,smart_9_raw,smart_240_raw,smart_241_raw,smart_242_raw,smart_7_norm,smart_9_norm,smart_240_norm,smart_241_norm,smart_242_norm
2019-12-11,S300YQ0H,ST4000DM000,0,958270726.0,38571.0,38193.0,53917749496.0,203782963104.0,0.8632922313959452,-1.069786608628317,-1.0713654707460778,-1.1044758520303808,-1.0803475346740485
2019-12-12,S300YQ0H,ST4000DM000,0,959180133.0,38595.0,38217.0,53950409104.0,204016804530.0,0.865217129966464,-1.013396906207641,-1.0149676767375104,-1.0279524718479678,-1.0342046077464626
2019-12-13,S300YQ0H,ST4000DM000,0,960181109.0,38619.0,38241.0,53979247808.0,204298453114.0,0.8673358482867801,-0.9570072037869648,-0.958569882728943,-0.9603816942023795,-0.9786280991137705
2019-12-14,S300YQ0H,ST4000DM000,0,962057731.0,38643.0,38265.0,54007536992.0,204673373636.0,0.8713080048736593,-0.9006175013662886,-0.9021720887203755,-0.8940984741991805,-0.9046466384879771
2019-12-15,S300YQ0H,ST4000DM000,0,963677704.0,38667.0,38289.0,54031571480.0,204988944610.0,0.8747369247214053,-0.8442277989456125,-0.845774294711808,-0.8377842568725781,-0.8423763699439035
2019-12-16,S300YQ0H,ST4000DM000,0,965944716.0,38691.0,38313.0,54054953232.0,205296653960.0,0.8795354012650749,-0.7878380965249363,-0.7893765007032405,-0.782999438339946,-0.7816574019883071
2019-12-17,S300YQ0H,ST4000DM000,0,968282977.0,38714.0,38337.0,54083074504.0,205523655208.0,0.884484687180402,-0.733797965038455,-0.732978706694673,-0.7171096460169932,-0.7368642180854054
2019-12-18,S300YQ0H,ST4000DM000,0,969914646.0,38738.0,38361.0,54121851032.0,205817654590.0,0.8879383633954079,-0.6774082626177789,-0.6765809126861055,-0.6262539629267986,-0.6788505793882934
2019-12-19,S300YQ0H,ST4000DM000,0,971539727.0,38762.0,38385.0,54153656624.0,206086619008.0,0.8913780951039578,-0.6210185601971027,-0.6201831186775381,-0.5517315924028562,-0.6257769828994717
2019-12-20,S300YQ0H,ST4000DM000,0,974322350.0,38786.0,38409.0,54185403936.0,206395350527.0,0.8972679409430515,-0.5646288577764266,-0.5637853246689705,-0.47734577534266104,-0.5648563147135891
2019-12-21,S300YQ0H,ST4000DM000,0,976940834.0,38810.0,38433.0,54212448872.0,206721354669.0,0.902810361562781,-0.5082391553557504,-0.507387530660403,-0.41397790149870584,-0.5005273138187847
2019-12-22,S300YQ0H,ST4000DM000,0,978667419.0,38834.0,38457.0,54239532672.0,206997697124.0,0.9064649419633929,-0.4518494529350742,-0.45098973665183556,-0.3505189670196258,-0.4459978408927399
2019-12-23,S300YQ0H,ST4000DM000,0,980746892.0,38858.0,38481.0,54265252296.0,207332067640.0,0.9108664636199585,-0.3954597505143981,-0.3945919426432681,-0.29025637704914253,-0.3800179392540662
2019-12-24,S300YQ0H,ST4000DM000,0,982990330.0,38882.0,38505.0,54295210200.0,207559858493.0,0.9156150421983591,-0.33907004809372193,-0.3381941486347006,-0.22006324805444566,-0.3350689459788051
2019-12-25,S300YQ0H,ST4000DM000,0,985223024.0,38906.0,38529.0,54314869816.0,207844610303.0,0.9203408794626489,-0.2826803456730458,-0.2817963546261331,-0.17399961283236184,-0.27888009105227113
2019-12-26,S300YQ0H,ST4000DM000,0,986644903.0,38930.0,38553.0,54324739312.0,208099690230.0,0.9233505031564962,-0.2262906432523696,-0.2253985606175656,-0.15087480390578792,-0.22854626169795067
2019-12-27,S300YQ0H,ST4000DM000,0,987613686.0,38954.0,38577.0,54341577736.0,208331119019.0,0.9254010800839257,-0.16990094083169346,-0.16900076660899813,-0.11142138727492486,-0.18287941009499004
2019-12-28,S300YQ0H,ST4000DM000,0,989332096.0,38978.0,38601.0,54361156152.0,208628344038.0,0.9290383568506158,-0.1135112384110173,-0.11260297260043063,-0.06554800842305869,-0.12422927026575661
2019-12-29,S300YQ0H,ST4000DM000,0,990331242.0,39002.0,38625.0,54379764088.0,208966353938.0,0.9311532016969162,-0.05712153599034116,-0.05620517859186315,-0.021948521223518185,-0.0575312245717459
2019-12-30,S300YQ0H,ST4000DM000,0,992238114.0,39026.0,38649.0,54395663008.0,209286163278.0,0.9351893870209376,-0.0007318335696650031,0.00019261541670433598,0.015303582342751523,0.005575382579971878
2019-12-31,S300YQ0H,ST4000DM000,0,994587175.0,39050.0,38673.0,54411025992.0,209531164272.0,0.9401615327829138,0.05565786885101115,0.05659040942527182,0.051299956376644675,0.05392037925873793
2020-01-01,S300YQ0H,ST4000DM000,0,996545875.0,39074.0,38697.0,54437574536.0,209828760049.0,0.9443074199710212,0.1120475712716873,0.11298820343383931,0.11350475460329582,0.11264367917596113
2020-01-02,S300YQ0H,ST4000DM000,0,998292892.0,39098.0,38721.0,54455121672.0,210122780691.0,0.9480052478148491,0.16843727369236344,0.1693859974424068,0.1546187250845247,0.17066151301780533
2020-01-03,S300YQ0H,ST4000DM000,0,405392.0,39122.0,38745.0,54478662176.0,210453988764.0,-1.1641757913552668,0.22482697611303962,0.22578379145097427,0.20977550887928476,0.2360173833256846
2020-01-04,S300YQ0H,ST4000DM000,0,2977261.0,39146.0,38769.0,54496824080.0,210777671118.0,-1.1587320384903101,0.28121667853371574,0.28218158545954175,0.2523299168999961,0.29988823573988
2020-01-05,S300YQ0H,ST4000DM000,0,4913898.0,39170.0,38793.0,54510247304.0,211131381644.0,-1.1546328510055934,0.33760638095439194,0.33857937946810923,0.28378131929973377,0.369684418708487
2020-01-06,S300YQ0H,ST4000DM000,0,7858643.0,39194.0,38817.0,54529482496.0,211428127498.0,-1.1483998492351624,0.3939960833750681,0.3949771734766767,0.3288505041563833,0.42824000696078446
2020-01-07,S300YQ0H,ST4000DM000,0,10343098.0,39218.0,38841.0,54552264968.0,211668701250.0,-1.1431411214290006,0.45038578579574423,0.4513749674852442,0.382231174443399,0.47571139493988096
2020-01-08,S300YQ0H,ST4000DM000,0,12251498.0,39242.0,38865.0,54599168744.0,211947434551.0,-1.1391017018600087,0.5067754882164204,0.5077727614938117,0.49212947704515536,0.5307126432658632
2020-01-09,S300YQ0H,ST4000DM000,0,13140228.0,39266.0,38889.0,54623562312.0,212176672567.0,-1.1372205693125605,0.5631651906370966,0.5641705555023792,0.5492850399064593,0.5759471990169592
2020-01-10,S300YQ0H,ST4000DM000,0,14262756.0,39290.0,38913.0,54655097064.0,212439597678.0,-1.1348445676515142,0.6195548930577727,0.6205683495109466,0.6231728163994935,0.627829084924978
2020-01-11,S300YQ0H,ST4000DM000,0,16204309.0,39314.0,38937.0,54693237096.0,212689317495.0,-1.1307349747032671,0.6759445954784489,0.6769661435195141,0.7125371519697612,0.6771052267331499
2020-01-12,S300YQ0H,ST4000DM000,0,17251294.0,39338.0,38961.0,54720281096.0,212968577446.0,-1.1285188713195735,0.732334297899125,0.7333639375280816,0.7759028327107296,0.732210396647715
2020-01-13,S300YQ0H,ST4000DM000,0,18410109.0,39362.0,38985.0,54744387624.0,213294918360.0,-1.1260660626904386,0.7887240003198012,0.7897617315366491,0.8323858439894316,0.7966058513187091
2020-01-14,S300YQ0H,ST4000DM000,0,20265578.0,39386.0,39009.0,54763858600.0,213540463434.0,-1.1221386796532045,0.8451137027404773,0.8461595255452167,0.8780074846095713,0.8450582089732962
2020-01-15,S300YQ0H,ST4000DM000,0,22728313.0,39410.0,39032.0,54786394400.0,213889143402.0,-1.1169259255386368,0.9015034051611535,0.9002074114700938,0.9308101879094647,0.9138617334802713
2020-01-16,S300YQ0H,ST4000DM000,0,24202693.0,39434.0,39056.0,54808777288.0,214141699888.0,-1.1138051754735927,0.9578931075818296,0.9566052054786612,0.9832546094103097,0.9636976230312779
2020-01-17,S300YQ0H,ST4000DM000,0,25779645.0,39458.0,39080.0,54832427680.0,214429885186.0,-1.1104673161316516,1.0142828100025056,1.0130029994872287,1.0386688672446078,1.020563993437429
2020-01-18,S300YQ0H,ST4000DM000,0,28480075.0,39482.0,39104.0,54853325256.0,214722410214.0,-1.1047514443088196,1.070672512423182,1.0694007934957963,1.0876331154725372,1.0782867041751494
2020-01-19,S300YQ0H,ST4000DM000,0,30442101.0,39506.0,39128.0,54872091168.0,215068451165.0,-1.1005985171346053,1.127062214843858,1.1257985875043637,1.1316027497206185,1.146569482761803
2020-01-20,S300YQ0H,ST4000DM000,0,32111800.0,39530.0,39152.0,54889396696.0,215335631100.0,-1.09706434462626,1.1834519172645341,1.1821963815129313,1.1721506184642174,1.1992909548641077
2020-01-21,S300YQ0H,ST4000DM000,0,33390835.0,39554.0,39176.0,54906904824.0,215444885028.0,-1.0943570720374813,1.2398416196852104,1.2385941755214986,1.213173190909862,1.2208495644846962
2020-01-22,S300YQ0H,ST4000DM000,0,35405079.0,39578.0,39201.0,54928205552.0,215802784461.0,-1.0900936175047187,1.2962313221058865,1.2973418776137564,1.2630820479575697,1.291472326528336
2020-01-23,S300YQ0H,ST4000DM000,0,38033400.0,39602.0,39224.0,54949324656.0,216092837778.0,-1.0845303753746665,1.3526210245265626,1.3513897635386336,1.3125653493034988,1.348707305122056
2020-01-24,S300YQ0H,ST4000DM000,0,40228693.0,39626.0,39248.0,54970894040.0,216364033559.0,-1.079883703029314,1.4090107269472387,1.4077875575472012,1.3631036831418124,1.4022212069135742
2020-01-25,S300YQ0H,ST4000DM000,0,42705201.0,39650.0,39272.0,54993871816.0,216660164425.0,-1.0746417962603112,1.465400429367915,1.4641853515557686,1.4169419621742592,1.4606554422181466
2020-01-26,S300YQ0H,ST4000DM000,0,43778577.0,39674.0,39296.0,55017154080.0,216877790668.0,-1.0723698323013477,1.5217901317885911,1.5205831455643362,1.471493674478317,1.5035986965424426
2020-01-27,S300YQ0H,ST4000DM000,0,44713501.0,39698.0,39320.0,55039767704.0,217127720276.0,-1.0703909231098157,1.5781798342092672,1.5769809395729035,1.5244787239820998,1.55291623551
2020-01-28,S300YQ0H,ST4000DM000,0,46044237.0,39722.0,39344.0,55065766936.0,217302188807.0,-1.0675742174718141,1.6345695366299435,1.6333787335814711,1.585396451922581,1.5873433633923637
2020-01-29,S300YQ0H,ST4000DM000,1,47291352.0,39745.0,39368.0,55092199032.0,217619053756.0,-1.0649345084297983,1.6886096681164247,1.6897765275900385,1.647328405644317,1.6498689664804163
2019-11-09,S300YQ5V,ST4000DM000,0,69688149.0,36922.0,36807.0,58385413208.0,165083649151.0,-1.7141990424226146,-1.6894602127701148,-1.68950451916071,-1.6511450145165223,-1.6957456919362848
2019-11-10,S300YQ5V,ST4000DM000,0,71912828.0,36946.0,36831.0,58393737112.0,165404393742.0,-1.64711253120818,-1.633039533188577,-1.6330784984911244,-1.615399594375218,-1.6172400357506553
2019-11-11,S300YQ5V,ST4000DM000,0,74696163.0,36970.0,36855.0,58403119200.0,165618709361.0,-1.5631794178506897,-1.5766188536070393,-1.5766524778215387,-1.5751100046150897,-1.5647840044643029
2019-11-12,S300YQ5V,ST4000DM000,0,76895300.0,36994.0,36879.0,58416392848.0,165866680708.0,-1.4968631407551725,-1.5201981740255017,-1.520226457151953,-1.5181088517224344,-1.5040903751476686
2019-11-13,S300YQ5V,ST4000DM000,0,79425569.0,37018.0,36903.0,58428276504.0,166146093118.0,-1.4205613823243894,-1.4637774944439639,-1.4638004364823674,-1.4670767546998433,-1.4357012106567915
2019-11-14,S300YQ5V,ST4000DM000,0,81266343.0,37042.0,36927.0,58472164792.0,166421828404.0,-1.3650517534771538,-1.4073568148624263,-1.4073744158127817,-1.2786068619857314,-1.368212061444725
2019-11-15,S300YQ5V,ST4000DM000,0,82089161.0,37066.0,36951.0,58481584256.0,166547228845.0,-1.3402391899637487,-1.3509361352808886,-1.350948395143196,-1.2381567681132057,-1.3375189673664143
2019-11-16,S300YQ5V,ST4000DM000,0,84211410.0,37089.0,36974.0,58492471744.0,166663779967.0,-1.2762415159899652,-1.2968663173485815,-1.2968734586681763,-1.1914025248106148,-1.3089918384029788
2019-11-17,S300YQ5V,ST4000DM000,0,85918048.0,37113.0,36998.0,58502976048.0,166884536201.0,-1.224776837568503,-1.2404456377670439,-1.2404474379985906,-1.1462937922048586,-1.2549593979705278
2019-11-18,S300YQ5V,ST4000DM000,0,87520601.0,37137.0,37022.0,58512654000.0,167107731105.0,-1.176450903891678,-1.1840249581855062,-1.184021417329005,-1.1047336708546631,-1.2003300670715116
2019-11-19,S300YQ5V,ST4000DM000,0,89270605.0,37161.0,37046.0,58521220880.0,167337878962.0,-1.123678498087827,-1.1276042786039684,-1.1275953966594192,-1.067944836564871,-1.1439989268419282
2019-11-20,S300YQ5V,ST4000DM000,0,91270861.0,37185.0,37070.0,58530946128.0,167508702387.0,-1.0633595951918406,-1.0711835990224308,-1.0711693759898335,-1.0261816115518987,-1.1021880734470484
2019-11-21,S300YQ5V,ST4000DM000,0,93376193.0,37209.0,37094.0,58541499480.0,167731378152.0,-0.9998720633600088,-1.0147629194408931,-1.0147433553202478,-0.9808622516530969,-1.047685807349716
2019-11-22,S300YQ5V,ST4000DM000,0,95727321.0,37233.0,37118.0,58550107576.0,167976340847.0,-0.9289724077519094,-0.9583422398593554,-0.9583173346506623,-0.9438964231023734,-0.9877285776673137
2019-11-23,S300YQ5V,ST4000DM000,0,97803389.0,37257.0,37142.0,58562060128.0,168119433610.0,-0.866367349150678,-0.9019215602778177,-0.9018913139810765,-0.8925684653315019,-0.9527050992675493
2019-11-24,S300YQ5V,ST4000DM000,0,98805255.0,37281.0,37166.0,58573201032.0,168404147590.0,-0.8361554872846018,-0.84550088069628,-0.8454652933114908,-0.8447259752890964,-0.8830183190308649
2019-11-25,S300YQ5V,ST4000DM000,0,99805827.0,37305.0,37190.0,58582535752.0,168729997726.0,-0.8059826467539682,-0.7890802011147423,-0.7890392726419051,-0.8046397983820301,-0.8032630263068277
2019-11-26,S300YQ5V,ST4000DM000,0,101168878.0,37329.0,37214.0,58591296528.0,169052266921.0,-0.7648790375603065,-0.7326595215332046,-0.7326132519723194,-0.7670183146547003,-0.7243842070475199
2019-11-27,S300YQ5V,ST4000DM000,0,103246714.0,37354.0,37239.0,58602693560.0,169369875319.0,-0.7022206638732461,-0.6738879803024361,-0.6738361471081677,-0.7180759317050782,-0.6466461675148235
2019-11-28,S300YQ5V,ST4000DM000,0,105210068.0,37377.0,37262.0,58611738648.0,169610464488.0,-0.6430145626159839,-0.6198181623701292,-0.619761210633148,-0.6792335242511874,-0.5877594049209055
2019-11-29,S300YQ5V,ST4000DM000,0,107212090.0,37401.0,37286.0,58643843336.0,169911642535.0,-0.5826424049453516,-0.5633974827885915,-0.5633351899635624,-0.5413660571269278,-0.5140428688610928
2019-11-30,S300YQ5V,ST4000DM000,0,109229584.0,37425.0,37310.0,58650350840.0,170043786546.0,-0.5218036799625319,-0.5069768032070538,-0.5069091692939767,-0.513420820786958,-0.48169921417244366
2019-12-01,S300YQ5V,ST4000DM000,0,110666189.0,37449.0,37334.0,58655723832.0,170258982156.0,-0.47848200638930505,-0.4505561236255161,-0.45048314862439104,-0.49034753012240123,-0.4290277957125239
2019-12-02,S300YQ5V,ST4000DM000,0,113703659.0,37473.0,37358.0,58662840176.0,170484909967.0,-0.38688530177775954,-0.39413544404397843,-0.39405712795480535,-0.45978774637789255,-0.37372955670609315
2019-12-03,S300YQ5V,ST4000DM000,0,115271693.0,37497.0,37382.0,58669659552.0,170720131731.0,-0.33960030896503707,-0.3377147644624407,-0.33763110728521967,-0.4305032351411546,-0.3161565236757052
2019-12-04,S300YQ5V,ST4000DM000,0,116815759.0,37521.0,37406.0,58683050296.0,170879735511.0,-0.2930380853701602,-0.281294084880903,-0.281205086615634,-0.3729992357816412,-0.2770917979400595
2019-12-05,S300YQ5V,ST4000DM000,0,118352991.0,37545.0,37430.0,58693012728.0,171079460289.0,-0.2466819450878149,-0.2248734052993653,-0.2247790659460483,-0.3302174692608866,-0.22820703045408441
2019-12-06,S300YQ5V,ST4000DM000,0,120064712.0,37569.0,37454.0,58727652464.0,171295784755.0,-0.19506398579459414,-0.16845272571782763,-0.1683530452764626,-0.18146372139163347,-0.17525931246018725
2019-12-07,S300YQ5V,ST4000DM000,0,122583242.0,37593.0,37478.0,58744310968.0,171470796338.0,-0.11911622385280846,-0.11203204613628992,-0.11192702460687691,-0.10992694917446232,-0.13242336276992184
2019-12-08,S300YQ5V,ST4000DM000,0,124223464.0,37617.0,37502.0,58752796664.0,171692156136.0,-0.06965435919855396,-0.055611366554752226,-0.055501003937291224,-0.07348674410825945,-0.07824319361748741
2019-12-09,S300YQ5V,ST4000DM000,0,125797379.0,37641.0,37526.0,58766776608.0,171878871431.0,-0.022192021352030165,0.0008093130267854739,0.0009250167322944594,-0.013452537583063147,-0.032542635711996865
2019-12-10,S300YQ5V,ST4000DM000,0,127480452.0,37665.0,37550.0,58777770768.0,172072991416.0,0.028562040554973935,0.05722999260832317,0.05735103740188015,0.033759788304011384,0.01497029896807558
2019-12-11,S300YQ5V,ST4000DM000,0,130512822.0,37689.0,37574.0,58789934544.0,172342195267.0,0.12000495164970483,0.11365067218986087,0.11377705807146583,0.08599480730768023,0.08086080987135509
2019-12-12,S300YQ5V,ST4000DM000,0,132666576.0,37713.0,37597.0,58800220216.0,172603887570.0,0.18495267753471262,0.17007135177139857,0.16785199454648544,0.1301646664357589,0.14491278936597912
2019-12-13,S300YQ5V,ST4000DM000,0,133557621.0,37736.0,37621.0,58810364528.0,172897427714.0,0.2118226665915904,0.22414116970370554,0.22427801521607113,0.1737274819709304,0.2167598672845719
2019-12-14,S300YQ5V,ST4000DM000,0,135600874.0,37760.0,37645.0,58823291280.0,173101144321.0,0.27343816945669003,0.28056184928524325,0.28070403588565684,0.22923895607039707,0.2666216774512942
2019-12-15,S300YQ5V,ST4000DM000,0,136864471.0,37784.0,37669.0,58833623752.0,173429532153.0,0.3115426844501007,0.33698252886678093,0.33713005655524253,0.27360978888373366,0.34699809831052003
2019-12-16,S300YQ5V,ST4000DM000,0,138442769.0,37808.0,37693.0,58847630704.0,173736487206.0,0.35913719425431045,0.3934032084483186,0.3935560772248282,0.33375997612028563,0.4221286181429174
2019-12-17,S300YQ5V,ST4000DM000,0,140540870.0,37832.0,37717.0,58855865696.0,174009399097.0,0.42240667100377244,0.44982388802985634,0.4499820978944139,0.36912358061407613,0.48892671134541815
2019-12-18,S300YQ5V,ST4000DM000,0,142960522.0,37856.0,37741.0,58871148520.0,174324137436.0,0.49537270836602965,0.506244567611394,0.5064081185639996,0.4347527571189482,0.5659622733573434
2019-12-19,S300YQ5V,ST4000DM000,0,145918527.0,37881.0,37765.0,58886355888.0,174521319886.0,0.5845730988964627,0.5650161088421625,0.5628341392335853,0.5000579022051275,0.6142247789767759
2019-12-20,S300YQ5V,ST4000DM000,0,147399573.0,37904.0,37789.0,58900244720.0,174733876951.0,0.6292349171129755,0.6190859267744694,0.619260159903171,0.5597008456018789,0.6662503854342094
2019-12-21,S300YQ5V,ST4000DM000,0,149613607.0,37928.0,37813.0,58914148856.0,174878558393.0,0.6960004220555489,0.6755066063560071,0.6756861805727566,0.6194095091114336,0.7016627099466222
2019-12-22,S300YQ5V,ST4000DM000,0,151350766.0,37952.0,37837.0,58934262600.0,175121303225.0,0.7483854792861678,0.7319272859375449,0.7321122012423423,0.705784151333958,0.7610770940284114
2019-12-23,S300YQ5V,ST4000DM000,0,152921353.0,37976.0,37861.0,58950845416.0,175347587812.0,0.7957474593240722,0.7883479655190825,0.788538221911928,0.7769958958526292,0.8164626577622958
2019-12-24,S300YQ5V,ST4000DM000,0,153653469.0,38000.0,37885.0,58962787808.0,175431433410.0,0.8178248503743167,0.8447686451006202,0.8449642425815137,0.8282802234388379,0.8369847612488873
2019-12-25,S300YQ5V,ST4000DM000,0,155802662.0,38024.0,37909.0,58975055200.0,175669102275.0,0.8826350366063458,0.901189324682158,0.9013902632510994,0.8809602016171153,0.8951567483229228
2019-12-26,S300YQ5V,ST4000DM000,0,158212683.0,38048.0,37933.0,58985971872.0,175871130963.0,0.9553106454665556,0.9576100042636956,0.9578162839206851,0.9278397700485645,0.9446054223295931
2019-12-27,S300YQ5V,ST4000DM000,0,159920438.0,38072.0,37957.0,58997573600.0,176094941876.0,1.0068090076837592,1.0140306838452333,1.0142423045902706,0.9776611809784762,0.9993855279949443
2019-12-28,S300YQ5V,ST4000DM000,0,162410959.0,38096.0,37981.0,59011849424.0,176240854907.0,1.0819121416623174,1.070451363426771,1.0706683252598563,1.038965987802692,1.035099297037706
2019-12-29,S300YQ5V,ST4000DM000,0,164025883.0,38120.0,38005.0,59029496064.0,176417487859.0,1.1306111301619883,1.1268720430083088,1.127094345929442,1.114746121845846,1.0783320940664323
2019-12-30,S300YQ5V,ST4000DM000,0,166491939.0,38144.0,38029.0,59044090072.0,176654989169.0,1.2049765075937093,1.1832927225898464,1.1835203665990277,1.177417309248483,1.1364630702689167
2019-12-31,S300YQ5V,ST4000DM000,0,167782032.0,38168.0,38053.0,59060474568.0,176851285927.0,1.2438800251403592,1.239713402171384,1.2399463872686134,1.247777406304326,1.1845087933342877
2020-01-01,S300YQ5V,ST4000DM000,0,169261596.0,38192.0,38077.0,59076028632.0,177132754849.0,1.2884971527702211,1.2961340817529219,1.296372407938199,1.3145713713217912,1.253401311049331
